image_path,label_index,mask_path,anomaly_type,split,dull_metallic_gray,uniform_gray_tone,semi_matte_finish,straight_axial_alignment,raised_thread_ridges,even_metallic_sheen,intact_thread_pitch,cylindrical_shaft_body,hexagonal_head_shape,uniform_metal_sheen,tapered_point_tip,machined_metal_sheen,pointed_tip_geometry,medium_steel_gray,uniform_metallic_plating,tapered_shank_geometry,uniform_thread_pitch,defined_thread_ridges,tapered_cylindrical_body,slotted_recessed_head,surface_irregularity,color_deviation,structural_discontinuity,texture_inconsistency,unexpected_surface_pattern,head_slot_distortion,distorted_thread_ridges,head_abrasion_mark,head_surface_scratching,linear_scratching,head_scratch_abrasion,localized_surface_gouging,head_abrasion_scratches,head_surface_scratch,neck_abrasion_wear,linear_surface_scratch,metallic_abrasion_mark,linear_scratch_abrasion,head_neck_scuffing,gouged_thread_root,abrasive_head_damage,non_uniform_thread_profile,flank_thread_erosion,side_thread_abrasion,material_thread_bending,compromised_thread_profile,thread_flank_erosion,rough_thread_surface,thread_top_chipping,damaged_thread_top,thread_stress_failure,head_thread_deformation
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/010.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/011.png,0,,good,val,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/012.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/013.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/014.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/015.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/016.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/017.png,0,,good,train,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/018.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/019.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/020.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/021.png,0,,good,test,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/022.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/023.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/024.png,0,,good,train,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/025.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/026.png,0,,good,val,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/027.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/028.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/029.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/030.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/031.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/032.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/033.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/034.png,0,,good,val,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/035.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/036.png,0,,good,train,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/037.png,0,,good,val,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/038.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/039.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/040.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/041.png,0,,good,test,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/042.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/043.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/044.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/045.png,0,,good,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/046.png,0,,good,train,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/047.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/048.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/049.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/050.png,0,,good,test,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/051.png,0,,good,train,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/052.png,0,,good,train,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/053.png,0,,good,val,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/054.png,0,,good,train,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/055.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/056.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/057.png,0,,good,train,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/058.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/059.png,0,,good,test,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/060.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/061.png,0,,good,train,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/062.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/063.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/064.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/065.png,0,,good,train,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/066.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/067.png,0,,good,train,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/068.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/069.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/070.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/071.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/072.png,0,,good,train,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/073.png,0,,good,train,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/074.png,0,,good,val,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/075.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/076.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/077.png,0,,good,val,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/078.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/079.png,0,,good,train,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/080.png,0,,good,train,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/081.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/082.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/083.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/084.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/085.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/086.png,0,,good,train,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/087.png,0,,good,train,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/screw/train/good/088.png,0,,good,test,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
